"","NGenes","PropDown","PropUp","Direction","PValue","FDR","differential_genes_gene_id","differential_genes_gene_name"
"GO_COENZYME_BINDING",170,0.205882352941176,0.0647058823529412,"Down",0.001,0.0309,"ENSMUSG00000027187, ENSMUSG00000026385, ENSMUSG00000009614, ENSMUSG00000090150, ENSMUSG00000028223, ENSMUSG00000021884, ENSMUSG00000018574, ENSMUSG00000062908, ENSMUSG00000027984, ENSMUSG00000025155, ENSMUSG00000026687, ENSMUSG00000028199, ENSMUSG00000032350, ENSMUSG00000035637, ENSMUSG00000025260, ENSMUSG00000028088, ENSMUSG00000026600, ENSMUSG00000025138, ENSMUSG00000021707, ENSMUSG00000026003, ENSMUSG00000025745, ENSMUSG00000049858, ENSMUSG00000032126, ENSMUSG00000053398, ENSMUSG00000028672, ENSMUSG00000024556, ENSMUSG00000029545, ENSMUSG00000021417, ENSMUSG00000028603","Cat, Dbi, Sardh, Acad11, Decr1, Hacl1, Acadvl, Acadm, Hadh, Dus1l, Aldh9a1, Cryz, Gclc, Grhpr, Hsd17b10, Fmo5, Soat1, Sirt7, Dhfr, Acadl, Hadha, Suox, Hmbs, Phgdh, Hmgcl, Me2, Acads, Eci2, Scp2"
"GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_CH_GROUP_OF_DONORS_NAD_OR_NADP_AS_ACCEPTOR",21,0.19047619047619,0.0476190476190476,"Down",0.001,0.0309,"ENSMUSG00000028223, ENSMUSG00000029233, ENSMUSG00000072946, ENSMUSG00000004880","Decr1, Srd5a3, Ptgr2, Lbr"
"GO_DEOXYRIBONUCLEASE_ACTIVITY",63,0.126984126984127,0.0476190476190476,"Down",0.001,0.0309,"ENSMUSG00000038644, ENSMUSG00000039850, ENSMUSG00000030271, ENSMUSG00000018841, ENSMUSG00000059060","Pold1, Endov, Ogg1, Rad51d, Rad51b"
"GO_HYDROLASE_ACTIVITY_ACTING_ON_ESTER_BONDS",658,0.117021276595745,0.0972644376899696,"Down",0.001,0.0309,"ENSMUSG00000039850, ENSMUSG00000025277, ENSMUSG00000025584, ENSMUSG00000019822, ENSMUSG00000038644, ENSMUSG00000056220, ENSMUSG00000061286, ENSMUSG00000020828, ENSMUSG00000034330, ENSMUSG00000038417, ENSMUSG00000059060, ENSMUSG00000005413, ENSMUSG00000018841, ENSMUSG00000024781, ENSMUSG00000032667, ENSMUSG00000030203, ENSMUSG00000024925, ENSMUSG00000024960, ENSMUSG00000028093, ENSMUSG00000028885, ENSMUSG00000001424, ENSMUSG00000005043, ENSMUSG00000029446, ENSMUSG00000028525, ENSMUSG00000027303, ENSMUSG00000069805, ENSMUSG00000030271, ENSMUSG00000040997, ENSMUSG00000032207, ENSMUSG00000002963, ENSMUSG00000030946, ENSMUSG00000028657, ENSMUSG00000026176, ENSMUSG00000021880, ENSMUSG00000027248, ENSMUSG00000096199, ENSMUSG00000031938, ENSMUSG00000015474, ENSMUSG00000054309, ENSMUSG00000029759, ENSMUSG00000002847, ENSMUSG00000037370, ENSMUSG00000026181, ENSMUSG00000032737, ENSMUSG00000020253, ENSMUSG00000033174, ENSMUSG00000094724, ENSMUSG00000028788, ENSMUSG00000003518, ENSMUSG00000034793, ENSMUSG00000027695, ENSMUSG00000027562, ENSMUSG00000031616, ENSMUSG00000060675, ENSMUSG00000031767, ENSMUSG00000065979, ENSMUSG00000021592, ENSMUSG00000022414, ENSMUSG00000038286, ENSMUSG00000026730","Endov, Abhd6, Pde8a, Smpd2, Pold1, Pla2g4a, Exosc5, Pld2, Plcg2, Fig4, Rad51b, Hmox1, Rad51d, Lipa, Pon2, Dusp16, Rnaseh2c, Plcb3, Acp6, Smpdl3b, Snd1, Sgsh, Psph, Pde4b, Ptpra, Fbp1, Ogg1, Abhd4, Lipc, Pnkp, Lhpp, Ppt1, Ctdsp1, Rnase6, Pdia3, Ptrhd1, 4931406C07Rik, Ppt2, Cpsf3, Pon3, Pla1a, Enpp1, Ppm1f, Inppl1, Ppm1m, Mgll, Rnaset2b, Ptp4a2, Dusp3, G6pc3, Pld1, Car2, Ednra, Pla2g16, Nudt7, Cpped1, Arsk, Tab1, Bphl, Pter"
"GO_RAGE_RECEPTOR_BINDING",8,0.625,0,"Down",0.002,0.0579375,"ENSMUSG00000042312, ENSMUSG00000056071, ENSMUSG00000056054, ENSMUSG00000054717, ENSMUSG00000001020","S100a13, S100a9, S100a8, Hmgb2, S100a4"
"GO_HEPARAN_SULFATE_SULFOTRANSFERASE_ACTIVITY",14,0,0.5,"Up",0.002,0.0579375,"ENSMUSG00000027971, ENSMUSG00000039628, ENSMUSG00000044499, ENSMUSG00000027977, ENSMUSG00000053465","Ndst4, Hs3st6, Hs3st5, Ndst3, Hs6st3"
"GO_FATTY_ACYL_COA_BINDING",31,0.419354838709677,0.0645161290322581,"Down",0.002,0.0579375,"ENSMUSG00000062908, ENSMUSG00000021417, ENSMUSG00000018574, ENSMUSG00000028603, ENSMUSG00000029545, ENSMUSG00000026385, ENSMUSG00000028672, ENSMUSG00000025745, ENSMUSG00000026600, ENSMUSG00000026003, ENSMUSG00000090150","Acadm, Eci2, Acadvl, Scp2, Acads, Dbi, Hmgcl, Hadha, Soat1, Acadl, Acad11"
"GO_TRANSLATION_REGULATOR_ACTIVITY_NUCLEIC_ACID_BINDING",16,0.125,0.375,"Up",0.002,0.0579375,"ENSMUSG00000039652, ENSMUSG00000043991, ENSMUSG00000025586, ENSMUSG00000024268","Cpeb3, Pura, Cpeb1, Celf4"
"GO_STEROID_DEHYDROGENASE_ACTIVITY",24,0.333333333333333,0.0416666666666667,"Down",0.002,0.0579375,"ENSMUSG00000042289, ENSMUSG00000029311, ENSMUSG00000024507, ENSMUSG00000025260, ENSMUSG00000029233, ENSMUSG00000073422, ENSMUSG00000027195","Hsd3b7, Hsd17b11, Hsd17b4, Hsd17b10, Srd5a3, H2-Ke6, Hsd17b12"
"GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_NH_GROUP_OF_DONORS_NAD_OR_NADP_AS_ACCEPTOR",16,0.1875,0,"Down",0.002,0.0579375,"ENSMUSG00000026520, ENSMUSG00000021707, ENSMUSG00000021048","Pycr2, Dhfr, Mthfd1"
"GO_NADP_BINDING",39,0.179487179487179,0.0769230769230769,"Down",0.002,0.0579375,"ENSMUSG00000028199, ENSMUSG00000027187, ENSMUSG00000021707, ENSMUSG00000028223, ENSMUSG00000028088, ENSMUSG00000035637","Cryz, Cat, Dhfr, Decr1, Fmo5, Grhpr"
"GO_NUCLEOBASE_CONTAINING_COMPOUND_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",29,0.172413793103448,0.0344827586206897,"Down",0.002,0.0579375,"ENSMUSG00000020100, ENSMUSG00000027219, ENSMUSG00000037089","Slc29a3, Slc28a2, Slc35b2"
"GO_OXIDOREDUCTASE_ACTIVITY",630,0.155555555555556,0.0857142857142857,"Down",0.002,0.0579375,"ENSMUSG00000009614, ENSMUSG00000027333, ENSMUSG00000033386, ENSMUSG00000018574, ENSMUSG00000004880, ENSMUSG00000020163, ENSMUSG00000028199, ENSMUSG00000022853, ENSMUSG00000079057, ENSMUSG00000096145, ENSMUSG00000028088, ENSMUSG00000028383, ENSMUSG00000056666, ENSMUSG00000035637, ENSMUSG00000034108, ENSMUSG00000026003, ENSMUSG00000002326, ENSMUSG00000029545, ENSMUSG00000053398, ENSMUSG00000006519, ENSMUSG00000027248, ENSMUSG00000049439, ENSMUSG00000090150, ENSMUSG00000053279, ENSMUSG00000042289, ENSMUSG00000071573, ENSMUSG00000015652, ENSMUSG00000012428, ENSMUSG00000025260, ENSMUSG00000049858, ENSMUSG00000053644, ENSMUSG00000046949, ENSMUSG00000073422, ENSMUSG00000021048, ENSMUSG00000024556, ENSMUSG00000036138, ENSMUSG00000019055, ENSMUSG00000029864, ENSMUSG00000022210, ENSMUSG00000049090, ENSMUSG00000026520, ENSMUSG00000003617, ENSMUSG00000027984, ENSMUSG00000027195, ENSMUSG00000024507, ENSMUSG00000025130, ENSMUSG00000025745, ENSMUSG00000072941, ENSMUSG00000027187, ENSMUSG00000025289, ENSMUSG00000029233, ENSMUSG00000028223, ENSMUSG00000028567, ENSMUSG00000029311, ENSMUSG00000023094, ENSMUSG00000039745, ENSMUSG00000019916, ENSMUSG00000072946, ENSMUSG00000062908, ENSMUSG00000026170, ENSMUSG00000026687, ENSMUSG00000025155, ENSMUSG00000000693, ENSMUSG00000059447, ENSMUSG00000028621, ENSMUSG00000050103, ENSMUSG00000005413, ENSMUSG00000032849, ENSMUSG00000021707, ENSMUSG00000021094, ENSMUSG00000025871","Sardh, Smox, Frrs1, Acadvl, Lbr, Uqcr11, Cryz, Ehhadh, Cyp4v3, Vkorc1, Fmo5, Hsdl2, Retsat, Grhpr, Ccs, Acadl, Gmpr2, Acads, Phgdh, Cyba, Pdia3, Cyp20a1, Acad11, Aldh1a1, Hsd3b7, Rnls, Steap1, Steap4, Hsd17b10, Suox, Aldh7a1, Nqo2, H2-Ke6, Mthfd1, Me2, Acaa1a, Plod1, Gstk1, Dhrs4, Zadh2, Pycr2, Cp, Hadh, Hsd17b12, Hsd17b4, P4hb, Hadha, Sod3, Cat, Prdx4, Srd5a3, Decr1, Txndc12, Hsd17b11, Msrb2, Htatip2, P4ha1, Ptgr2, Acadm, Cyp27a1, Aldh9a1, Dus1l, Loxl3, Hadhb, Cyb5rl, Agmo, Hmox1, Abcc4, Dhfr, Dhrs7, 4833439L19Rik"
"GO_ACETYLCHOLINE_RECEPTOR_ACTIVITY",26,0,0.5,"Up",0.003,0.0662142857142857,"ENSMUSG00000046159, ENSMUSG00000027950, ENSMUSG00000032269, ENSMUSG00000031492, ENSMUSG00000035200, ENSMUSG00000008590, ENSMUSG00000074939","Chrm3, Chrnb2, Htr3a, Chrnb3, Chrnb4, Htr3b, Chrm5"
"GO_ESTRADIOL_17_BETA_DEHYDROGENASE_ACTIVITY",11,0.454545454545455,0,"Down",0.003,0.0662142857142857,"ENSMUSG00000027195, ENSMUSG00000029311, ENSMUSG00000073422, ENSMUSG00000025260","Hsd17b12, Hsd17b11, H2-Ke6, Hsd17b10"
"GO_QUATERNARY_AMMONIUM_GROUP_BINDING",45,0.0444444444444444,0.333333333333333,"Up",0.003,0.0662142857142857,"ENSMUSG00000023328, ENSMUSG00000023945, ENSMUSG00000046159, ENSMUSG00000035200, ENSMUSG00000008590, ENSMUSG00000021919, ENSMUSG00000031492, ENSMUSG00000027950, ENSMUSG00000032269","Ache, Slc5a7, Chrm3, Chrnb4, Htr3b, Chat, Chrnb3, Chrnb2, Htr3a"
"GO_S100_PROTEIN_BINDING",13,0.307692307692308,0,"Down",0.003,0.0662142857142857,"ENSMUSG00000044080, ENSMUSG00000001025, ENSMUSG00000032231, ENSMUSG00000021866","S100a1, S100a6, Anxa2, Anxa11"
"GO_STEROL_BINDING",41,0.24390243902439,0.0975609756097561,"Down",0.003,0.0662142857142857,"ENSMUSG00000021242, ENSMUSG00000007655, ENSMUSG00000024413, ENSMUSG00000002108, ENSMUSG00000026600, ENSMUSG00000022548, ENSMUSG00000018167, ENSMUSG00000028603","Npc2, Cav1, Npc1, Nr1h3, Soat1, Apod, Stard3, Scp2"
"GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_OH_GROUP_OF_DONORS_NAD_OR_NADP_AS_ACCEPTOR",100,0.23,0.06,"Down",0.003,0.0662142857142857,"ENSMUSG00000024556, ENSMUSG00000053398, ENSMUSG00000072946, ENSMUSG00000027984, ENSMUSG00000073422, ENSMUSG00000025745, ENSMUSG00000042289, ENSMUSG00000032849, ENSMUSG00000035637, ENSMUSG00000025260, ENSMUSG00000029311, ENSMUSG00000059447, ENSMUSG00000022210, ENSMUSG00000024507, ENSMUSG00000027195, ENSMUSG00000022853","Me2, Phgdh, Ptgr2, Hadh, H2-Ke6, Hadha, Hsd3b7, Abcc4, Grhpr, Hsd17b10, Hsd17b11, Hadhb, Dhrs4, Hsd17b4, Hsd17b12, Ehhadh"
"GO_NAD_BINDING",52,0.211538461538462,0.0192307692307692,"Down",0.003,0.0662142857142857,"ENSMUSG00000025745, ENSMUSG00000028199, ENSMUSG00000026687, ENSMUSG00000024556, ENSMUSG00000035637, ENSMUSG00000053398, ENSMUSG00000025260, ENSMUSG00000027984, ENSMUSG00000025138","Hadha, Cryz, Aldh9a1, Me2, Grhpr, Phgdh, Hsd17b10, Hadh, Sirt7"
"GO_METAL_CLUSTER_BINDING",59,0.203389830508475,0,"Down",0.003,0.0662142857142857,"ENSMUSG00000022503, ENSMUSG00000056310, ENSMUSG00000038644, ENSMUSG00000028405, ENSMUSG00000024588","Nubp1, Tyw1, Pold1, Aco1, Fech"
"GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_CH_OH_GROUP_OF_DONORS",119,0.201680672268908,0.0588235294117647,"Down",0.003,0.0662142857142857,"ENSMUSG00000029311, ENSMUSG00000072946, ENSMUSG00000027984, ENSMUSG00000042289, ENSMUSG00000025260, ENSMUSG00000035637, ENSMUSG00000096145, ENSMUSG00000059447, ENSMUSG00000024507, ENSMUSG00000022210, ENSMUSG00000022853, ENSMUSG00000027195, ENSMUSG00000053398, ENSMUSG00000024556, ENSMUSG00000073422, ENSMUSG00000025745, ENSMUSG00000032849","Hsd17b11, Ptgr2, Hadh, Hsd3b7, Hsd17b10, Grhpr, Vkorc1, Hadhb, Hsd17b4, Dhrs4, Ehhadh, Hsd17b12, Phgdh, Me2, H2-Ke6, Hadha, Abcc4"
"GO_COFACTOR_BINDING",244,0.200819672131148,0.0778688524590164,"Down",0.003,0.0662142857142857,"ENSMUSG00000021707, ENSMUSG00000049858, ENSMUSG00000032126, ENSMUSG00000028672, ENSMUSG00000024556, ENSMUSG00000025155, ENSMUSG00000032350, ENSMUSG00000026687, ENSMUSG00000025260, ENSMUSG00000032788, ENSMUSG00000021957, ENSMUSG00000062908, ENSMUSG00000023044, ENSMUSG00000027187, ENSMUSG00000021036, ENSMUSG00000090150, ENSMUSG00000028223, ENSMUSG00000025745, ENSMUSG00000026003, ENSMUSG00000053398, ENSMUSG00000021417, ENSMUSG00000028603, ENSMUSG00000029545, ENSMUSG00000056310, ENSMUSG00000028199, ENSMUSG00000035637, ENSMUSG00000028088, ENSMUSG00000026600, ENSMUSG00000025138, ENSMUSG00000096145, ENSMUSG00000018574, ENSMUSG00000039616, ENSMUSG00000027984, ENSMUSG00000021468, ENSMUSG00000026385, ENSMUSG00000009614, ENSMUSG00000021884","Dhfr, Suox, Hmbs, Hmgcl, Me2, Dus1l, Gclc, Aldh9a1, Hsd17b10, Pdxk, Tkt, Acadm, Csad, Cat, Sptlc2, Acad11, Decr1, Hadha, Acadl, Phgdh, Eci2, Scp2, Acads, Tyw1, Cryz, Grhpr, Fmo5, Soat1, Sirt7, Vkorc1, Acadvl, Mocos, Hadh, Sptlc1, Dbi, Sardh, Hacl1"
"GO_RAC_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY",13,0.0769230769230769,0,"Down",0.003,0.0662142857142857,"ENSMUSG00000021990","Spata13"
"GO_SEROTONIN_RECEPTOR_ACTIVITY",13,0,0.692307692307692,"Up",0.004,0.0737386363636364,"ENSMUSG00000050783, ENSMUSG00000070687, ENSMUSG00000032269, ENSMUSG00000008590","Htr1f, Htr1d, Htr3a, Htr3b"
"GO_NEUROTRANSMITTER_BINDING",26,0,0.5,"Up",0.004,0.0737386363636364,"ENSMUSG00000023328, ENSMUSG00000026959, ENSMUSG00000035200, ENSMUSG00000008590, ENSMUSG00000031492, ENSMUSG00000032269, ENSMUSG00000027950, ENSMUSG00000034285, ENSMUSG00000046159","Ache, Grin1, Chrnb4, Htr3b, Chrnb3, Htr3a, Chrnb2, Nipsnap1, Chrm3"
"GO_AMMONIUM_ION_BINDING",64,0.03125,0.390625,"Up",0.004,0.0737386363636364,"ENSMUSG00000023328, ENSMUSG00000000214, ENSMUSG00000035200, ENSMUSG00000031492, ENSMUSG00000021919, ENSMUSG00000032269, ENSMUSG00000023945, ENSMUSG00000050783, ENSMUSG00000046159, ENSMUSG00000039358, ENSMUSG00000008590, ENSMUSG00000027950, ENSMUSG00000032259, ENSMUSG00000070687","Ache, Th, Chrnb4, Chrnb3, Chat, Htr3a, Slc5a7, Htr1f, Chrm3, Drd5, Htr3b, Chrnb2, Drd2, Htr1d"
"GO_ACYL_COA_DEHYDROGENASE_ACTIVITY",17,0.352941176470588,0.0588235294117647,"Down",0.004,0.0737386363636364,"ENSMUSG00000026003, ENSMUSG00000090150, ENSMUSG00000062908, ENSMUSG00000029545, ENSMUSG00000018574","Acadl, Acad11, Acadm, Acads, Acadvl"
"GO_5_3_EXONUCLEASE_ACTIVITY",10,0.2,0,"Down",0.004,0.0737386363636364,"ENSMUSG00000054309","Cpsf3"
"GO_ORGANOPHOSPHATE_ESTER_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",21,0.142857142857143,0.0476190476190476,"Down",0.004,0.0737386363636364,"ENSMUSG00000037089","Slc35b2"
"GO_CARBOXYLIC_ESTER_HYDROLASE_ACTIVITY",120,0.141666666666667,0.0583333333333333,"Down",0.004,0.0737386363636364,"ENSMUSG00000032207, ENSMUSG00000056220, ENSMUSG00000032667, ENSMUSG00000024781, ENSMUSG00000038286, ENSMUSG00000033174, ENSMUSG00000025277, ENSMUSG00000096199, ENSMUSG00000040997, ENSMUSG00000060675, ENSMUSG00000002847, ENSMUSG00000029759, ENSMUSG00000027562","Lipc, Pla2g4a, Pon2, Lipa, Bphl, Mgll, Abhd6, Ptrhd1, Abhd4, Pla2g16, Pla1a, Pon3, Car2"
"GO_ENDONUCLEASE_ACTIVITY",114,0.131578947368421,0.0701754385964912,"Down",0.004,0.0737386363636364,"ENSMUSG00000054309, ENSMUSG00000030271, ENSMUSG00000039850, ENSMUSG00000002963, ENSMUSG00000021880, ENSMUSG00000059060, ENSMUSG00000018841, ENSMUSG00000094724, ENSMUSG00000024925","Cpsf3, Ogg1, Endov, Pnkp, Rnase6, Rad51b, Rad51d, Rnaset2b, Rnaseh2c"
"GO_TRNA_METHYLTRANSFERASE_ACTIVITY",15,0.0666666666666667,0,"Down",0.004,0.0737386363636364,"ENSMUSG00000067369","Trmt2b"
"GO_C_ACYLTRANSFERASE_ACTIVITY",13,0.538461538461538,0.0769230769230769,"Down",0.005,0.0887553191489362,"ENSMUSG00000021036, ENSMUSG00000059447, ENSMUSG00000021468, ENSMUSG00000025745, ENSMUSG00000028603, ENSMUSG00000036138","Sptlc2, Hadhb, Sptlc1, Hadha, Scp2, Acaa1a"
"GO_ALDEHYDE_DEHYDROGENASE_NAD_ACTIVITY",19,0.263157894736842,0.105263157894737,"Down",0.005,0.0887553191489362,"ENSMUSG00000053279, ENSMUSG00000053644, ENSMUSG00000026687","Aldh1a1, Aldh7a1, Aldh9a1"
"GO_ISOMERASE_ACTIVITY",142,0.154929577464789,0.0633802816901408,"Down",0.005,0.0887553191489362,"ENSMUSG00000020571, ENSMUSG00000022711, ENSMUSG00000027248, ENSMUSG00000032383, ENSMUSG00000053898, ENSMUSG00000025823, ENSMUSG00000022853, ENSMUSG00000024507, ENSMUSG00000033356, ENSMUSG00000032306, ENSMUSG00000024132, ENSMUSG00000021417, ENSMUSG00000015090, ENSMUSG00000025130","Pdia6, Pmm2, Pdia3, Ppib, Ech1, Pdia4, Ehhadh, Hsd17b4, Pus7l, Mpi, Eci1, Eci2, Ptgds, P4hb"
"GO_VOLTAGE_GATED_SODIUM_CHANNEL_ACTIVITY",19,0,0.631578947368421,"Up",0.006,0.0910446428571428,"ENSMUSG00000032338, ENSMUSG00000075316, ENSMUSG00000021730, ENSMUSG00000049281","Hcn4, Scn9a, Hcn1, Scn3b"
"GO_G_PROTEIN_COUPLED_AMINE_RECEPTOR_ACTIVITY",43,0,0.372093023255814,"Up",0.006,0.0910446428571428,"ENSMUSG00000008590, ENSMUSG00000036357, ENSMUSG00000032269, ENSMUSG00000070687, ENSMUSG00000032259, ENSMUSG00000074939, ENSMUSG00000059763, ENSMUSG00000050783, ENSMUSG00000046159","Htr3b, Gpr101, Htr3a, Htr1d, Drd2, Chrm5, Taar2, Htr1f, Chrm3"
"GO_MANNOSYLTRANSFERASE_ACTIVITY",22,0.363636363636364,0.0454545454545455,"Down",0.006,0.0910446428571428,"ENSMUSG00000039427, ENSMUSG00000035845, ENSMUSG00000033809, ENSMUSG00000042737, ENSMUSG00000036632, ENSMUSG00000043257, ENSMUSG00000034126, ENSMUSG00000022769","Alg1, Alg12, Alg3, Dpm3, Alg5, Pigv, Pomt2, Sdf2l1"
"GO_INTRAMOLECULAR_OXIDOREDUCTASE_ACTIVITY_TRANSPOSING_S_S_BONDS",20,0.3,0.05,"Down",0.006,0.0910446428571428,"ENSMUSG00000025823, ENSMUSG00000027248, ENSMUSG00000025130, ENSMUSG00000020571","Pdia4, Pdia3, P4hb, Pdia6"
"GO_HYDROLASE_ACTIVITY_ACTING_ON_CARBON_NITROGEN_BUT_NOT_PEPTIDE_BONDS_IN_LINEAR_AMIDINES",11,0,0.272727272727273,"Up",0.006,0.0910446428571428,"ENSMUSG00000025329, ENSMUSG00000020636","Padi1, Allc"
"GO_STEROID_HYDROXYLASE_ACTIVITY",25,0.04,0.24,"Up",0.006,0.0910446428571428,"ENSMUSG00000022445, ENSMUSG00000052974, ENSMUSG00000029541","Cyp2d26, Cyp2f2, Cyp2w1"
"GO_NEUROTROPHIN_RECEPTOR_BINDING",13,0.0769230769230769,0.230769230769231,"Up",0.006,0.0910446428571428,"ENSMUSG00000000120, ENSMUSG00000028072","Ngfr, Ntrk1"
"GO_EXOPEPTIDASE_ACTIVITY",96,0.208333333333333,0.125,"Down",0.006,0.0910446428571428,"ENSMUSG00000056204, ENSMUSG00000039263, ENSMUSG00000020473, ENSMUSG00000020841, ENSMUSG00000021583, ENSMUSG00000017760, ENSMUSG00000073987, ENSMUSG00000030894, ENSMUSG00000015405, ENSMUSG00000054446, ENSMUSG00000061119, ENSMUSG00000006345, ENSMUSG00000025027, ENSMUSG00000039682, ENSMUSG00000024654, ENSMUSG00000043207","Pgpep1, Npepl1, Aebp1, Cpd, Erap1, Ctsa, Ggh, Tpp1, Ace2, Cpa1, Prcp, Ggt1, Xpnpep1, Lap3, Asrgl1, Zmpste24"
"GO_DIPEPTIDASE_ACTIVITY",13,0.153846153846154,0.0769230769230769,"Down",0.006,0.0910446428571428,"",""
"GO_SODIUM_CHANNEL_ACTIVITY",30,0.0333333333333333,0.5,"Up",0.007,0.100425,"ENSMUSG00000032338, ENSMUSG00000075316, ENSMUSG00000030873, ENSMUSG00000021730, ENSMUSG00000049281","Hcn4, Scn9a, Scnn1b, Hcn1, Scn3b"
